nominal;data;curs;cdx
1;10.12.2005;28,9258;Äמככאנ ÑØÀ
1;09.12.2005;28,9799;Äמככאנ ÑØÀ
1;08.12.2005;28,9261;Äמככאנ ÑØÀ
1;07.12.2005;28,9123;Äמככאנ ÑØÀ
1;06.12.2005;28,9978;Äמככאנ ÑØÀ
1;03.12.2005;28,9646;Äמככאנ ÑØÀ
1;02.12.2005;28,8160;Äמככאנ ÑØÀ
1;01.12.2005;28,7792;Äמככאנ ÑØÀ
1;30.11.2005;28,7312;Äמככאנ ÑØÀ
1;29.11.2005;28,8698;Äמככאנ ÑØÀ
1;26.11.2005;28,7896;Äמככאנ ÑØÀ
1;25.11.2005;28,7410;Äמככאנ ÑØÀ
1;24.11.2005;28,7267;Äמככאנ ÑØÀ
1;23.11.2005;28,8108;Äמככאנ ÑØÀ
1;22.11.2005;28,7745;Äמככאנ ÑØÀ
1;19.11.2005;28,8436;Äמככאנ ÑØÀ
1;18.11.2005;28,8760;Äמככאנ ÑØÀ
1;17.11.2005;28,8380;Äמככאנ ÑØÀ
1;16.11.2005;28,8503;Äמככאנ ÑØÀ
1;15.11.2005;28,8250;Äמככאנ ÑØÀ
1;12.11.2005;28,8790;Äמככאנ ÑØÀ
1;11.11.2005;28,8135;Äמככאנ ÑØÀ
1;10.11.2005;28,8280;Äמככאנ ÑØÀ
1;09.11.2005;28,8389;Äמככאנ ÑØÀ
1;08.11.2005;28,7593;Äמככאנ ÑØÀ
1;04.11.2005;28,5544;Äמככאנ ÑØÀ
1;03.11.2005;28,5805;Äמככאנ ÑØÀ
1;02.11.2005;28,5810;Äמככאנ ÑØÀ
1;01.11.2005;28,5030;Äמככאנ ÑØÀ
1;29.10.2005;28,4244;Äמככאנ ÑØÀ
1;28.10.2005;28,4793;Äמככאנ ÑØÀ
1;27.10.2005;28,4633;Äמככאנ ÑØÀ
1;26.10.2005;28,6087;Äמככאנ ÑØÀ
1;25.10.2005;28,6248;Äמככאנ ÑØÀ
1;22.10.2005;28,5666;Äמככאנ ÑØÀ
1;21.10.2005;28,6219;Äמככאנ ÑØÀ
1;20.10.2005;28,6715;Äמככאנ ÑØÀ
1;19.10.2005;28,6140;Äמככאנ ÑØÀ
1;18.10.2005;28,5291;Äמככאנ ÑØÀ
1;15.10.2005;28,5861;Äמככאנ ÑØÀ
1;14.10.2005;28,5990;Äמככאנ ÑØÀ
1;13.10.2005;28,6250;Äמככאנ ÑØÀ
1;12.10.2005;28,5562;Äמככאנ ÑØÀ
1;11.10.2005;28,4708;Äמככאנ ÑØÀ
1;08.10.2005;28,4577;Äמככאנ ÑØÀ
1;07.10.2005;28,5207;Äמככאנ ÑØÀ
1;06.10.2005;28,6157;Äמככאנ ÑØÀ
1;05.10.2005;28,6430;Äמככאנ ÑØÀ
1;04.10.2005;28,6132;Äמככאנ ÑØÀ
1;01.10.2005;28,5348;Äמככאנ ÑØÀ
1;30.09.2005;28,4989;Äמככאנ ÑØÀ
1;29.09.2005;28,5366;Äמככאנ ÑØÀ
1;28.09.2005;28,5678;Äמככאנ ÑØÀ
1;27.09.2005;28,5463;Äמככאנ ÑØÀ
1;24.09.2005;28,4320;Äמככאנ ÑØÀ
1;23.09.2005;28,3603;Äמככאנ ÑØÀ
1;22.09.2005;28,3812;Äמככאנ ÑØÀ
1;21.09.2005;28,4065;Äמככאנ ÑØÀ
1;20.09.2005;28,4582;Äמככאנ ÑØÀ
1;17.09.2005;28,3026;Äמככאנ ÑØÀ
1;16.09.2005;28,3698;Äמככאנ ÑØÀ
1;15.09.2005;28,3160;Äמככאנ ÑØÀ
1;14.09.2005;28,3856;Äמככאנ ÑØÀ
1;13.09.2005;28,3566;Äמככאנ ÑØÀ
1;10.09.2005;28,2517;Äמככאנ ÑØÀ
1;09.09.2005;28,2562;Äמככאנ ÑØÀ
1;08.09.2005;28,2015;Äמככאנ ÑØÀ
1;07.09.2005;28,2108;Äמככאנ ÑØÀ
1;06.09.2005;28,1977;Äמככאנ ÑØÀ
1;03.09.2005;28,3037;Äמככאנ ÑØÀ
1;02.09.2005;28,4637;Äמככאנ ÑØÀ
1;01.09.2005;28,5566;Äמככאנ ÑØÀ
1;31.08.2005;28,5450;Äמככאנ ÑØÀ
1;30.08.2005;28,4368;Äמככאנ ÑØÀ
1;27.08.2005;28,4505;Äמככאנ ÑØÀ
1;26.08.2005;28,4572;Äמככאנ ÑØÀ
1;25.08.2005;28,5844;Äמככאנ ÑØÀ
1;24.08.2005;28,5494;Äמככאנ ÑØÀ
1;23.08.2005;28,5852;Äמככאנ ÑØÀ
1;20.08.2005;28,6003;Äמככאנ ÑØÀ
1;19.08.2005;28,4936;Äמככאנ ÑØÀ
1;18.08.2005;28,4730;Äמככאנ ÑØÀ
1;17.08.2005;28,4161;Äמככאנ ÑØÀ
1;16.08.2005;28,3815;Äמככאנ ÑØÀ
1;13.08.2005;28,3122;Äמככאנ ÑØÀ
1;12.08.2005;28,3788;Äמככאנ ÑØÀ
1;11.08.2005;28,3931;Äמככאנ ÑØÀ
1;10.08.2005;28,3791;Äמככאנ ÑØÀ
1;09.08.2005;28,4355;Äמככאנ ÑØÀ
1;06.08.2005;28,4171;Äמככאנ ÑØÀ
1;05.08.2005;28,4854;Äמככאנ ÑØÀ
1;04.08.2005;28,6040;Äמככאנ ÑØÀ
1;03.08.2005;28,5826;Äמככאנ ÑØÀ
1;02.08.2005;28,5950;Äמככאנ ÑØÀ
1;30.07.2005;28,6341;Äמככאנ ÑØÀ
1;29.07.2005;28,6817;Äמככאנ ÑØÀ
1;28.07.2005;28,7304;Äמככאנ ÑØÀ
1;27.07.2005;28,6888;Äמככאנ ÑØÀ
1;26.07.2005;28,6898;Äמככאנ ÑØÀ
1;23.07.2005;28,5792;Äמככאנ ÑØÀ
1;22.07.2005;28,6012;Äמככאנ ÑØÀ
1;21.07.2005;28,6744;Äמככאנ ÑØÀ
1;20.07.2005;28,7252;Äמככאנ ÑØÀ
1;19.07.2005;28,6726;Äמככאנ ÑØÀ
1;16.07.2005;28,6269;Äמככאנ ÑØÀ
1;15.07.2005;28,6679;Äמככאנ ÑØÀ
1;14.07.2005;28,5678;Äמככאנ ÑØÀ
1;13.07.2005;28,5938;Äמככאנ ÑØÀ
1;12.07.2005;28,7154;Äמככאנ ÑØÀ
1;09.07.2005;28,8374;Äמככאנ ÑØÀ
1;08.07.2005;28,8310;Äמככאנ ÑØÀ
1;07.07.2005;28,8185;Äמככאנ ÑØÀ
1;06.07.2005;28,8333;Äמככאנ ÑØÀ
1;05.07.2005;28,8005;Äמככאנ ÑØÀ
1;02.07.2005;28,6794;Äמככאנ ÑØÀ
1;01.07.2005;28,6282;Äמככאנ ÑØÀ
1;30.06.2005;28,6721;Äמככאנ ÑØÀ
1;29.06.2005;28,5840;Äמככאנ ÑØÀ
1;28.06.2005;28,5802;Äמככאנ ÑØÀ
1;25.06.2005;28,6787;Äמככאנ ÑØÀ
1;24.06.2005;28,6193;Äמככאנ ÑØÀ
1;23.06.2005;28,5528;Äמככאנ ÑØÀ
1;22.06.2005;28,5497;Äמככאנ ÑØÀ
1;21.06.2005;28,4765;Äמככאנ ÑØÀ
1;18.06.2005;28,5841;Äמככאנ ÑØÀ
1;17.06.2005;28,6024;Äמככאנ ÑØÀ
1;16.06.2005;28,6237;Äמככאנ ÑØÀ
1;15.06.2005;28,5658;Äמככאנ ÑØÀ
1;11.06.2005;28,4671;Äמככאנ ÑØÀ
1;10.06.2005;28,4457;Äמככאנ ÑØÀ
1;09.06.2005;28,3766;Äמככאנ ÑØÀ
1;08.06.2005;28,4133;Äמככאנ ÑØÀ
1;07.06.2005;28,4290;Äמככאנ ÑØÀ
1;04.06.2005;28,3761;Äמככאנ ÑØÀ
1;03.06.2005;28,3750;Äמככאנ ÑØÀ
1;02.06.2005;28,2885;Äמככאנ ÑØÀ
1;01.06.2005;28,1946;Äמככאנ ÑØÀ
1;31.05.2005;28,0919;Äמככאנ ÑØÀ
1;28.05.2005;28,0813;Äמככאנ ÑØÀ
1;27.05.2005;28,0638;Äמככאנ ÑØÀ
1;26.05.2005;28,0367;Äמככאנ ÑØÀ
1;25.05.2005;28,0327;Äמככאנ ÑØÀ
1;24.05.2005;28,0619;Äמככאנ ÑØÀ
1;21.05.2005;27,9719;Äמככאנ ÑØÀ
1;20.05.2005;27,9608;Äמככאנ ÑØÀ
1;19.05.2005;28,0055;Äמככאנ ÑØÀ
1;18.05.2005;27,9929;Äמככאנ ÑØÀ
1;17.05.2005;28,0223;Äמככאנ ÑØÀ
1;14.05.2005;27,9237;Äמככאנ ÑØÀ
1;13.05.2005;27,8677;Äמככאנ ÑØÀ
1;12.05.2005;27,8160;Äמככאנ ÑØÀ
1;07.05.2005;27,7852;Äמככאנ ÑØÀ
1;06.05.2005;27,7845;Äמככאנ ÑØÀ
1;05.05.2005;27,7896;Äמככאנ ÑØÀ
1;04.05.2005;27,8364;Äמככאנ ÑØÀ
1;30.04.2005;27,7726;Äמככאנ ÑØÀ
1;29.04.2005;27,7940;Äמככאנ ÑØÀ
1;28.04.2005;27,8055;Äמככאנ ÑØÀ
1;27.04.2005;27,7586;Äמככאנ ÑØÀ
1;26.04.2005;27,7463;Äמככאנ ÑØÀ
1;23.04.2005;27,7304;Äמככאנ ÑØÀ
1;22.04.2005;27,7074;Äמככאנ ÑØÀ
1;21.04.2005;27,7241;Äמככאנ ÑØÀ
1;20.04.2005;27,7543;Äמככאנ ÑØÀ
1;19.04.2005;27,8222;Äמככאנ ÑØÀ
1;16.04.2005;27,9031;Äמככאנ ÑØÀ
1;15.04.2005;27,8291;Äמככאנ ÑØÀ
1;14.04.2005;27,7907;Äמככאנ ÑØÀ
1;13.04.2005;27,7650;Äמככאנ ÑØÀ
1;12.04.2005;27,7933;Äמככאנ ÑØÀ
1;09.04.2005;27,8789;Äמככאנ ÑØÀ
1;08.04.2005;27,8085;Äמככאנ ÑØÀ
1;07.04.2005;27,8739;Äמככאנ ÑØÀ
1;06.04.2005;27,9394;Äמככאנ ÑØÀ
1;05.04.2005;27,8926;Äמככאנ ÑØÀ
1;02.04.2005;27,8831;Äמככאנ ÑØÀ
1;01.04.2005;27,8548;Äמככאנ ÑØÀ
1;31.03.2005;27,8256;Äמככאנ ÑØÀ
1;30.03.2005;27,8313;Äמככאנ ÑØÀ
1;29.03.2005;27,8198;Äמככאנ ÑØÀ
1;26.03.2005;27,7112;Äמככאנ ÑØÀ
1;25.03.2005;27,6970;Äמככאנ ÑØÀ
1;24.03.2005;27,6381;Äמככאנ ÑØÀ
1;23.03.2005;27,5764;Äמככאנ ÑØÀ
1;22.03.2005;27,5442;Äמככאנ ÑØÀ
1;19.03.2005;27,4827;Äמככאנ ÑØÀ
1;18.03.2005;27,4611;Äמככאנ ÑØÀ
1;17.03.2005;27,4890;Äמככאנ ÑØÀ
1;16.03.2005;27,4902;Äמככאנ ÑØÀ
1;15.03.2005;27,4770;Äמככאנ ÑØÀ
1;12.03.2005;27,4629;Äמככאנ ÑØÀ
1;11.03.2005;27,4637;Äמככאנ ÑØÀ
1;10.03.2005;27,5562;Äמככאנ ÑØÀ
1;06.03.2005;27,6698;Äמככאנ ÑØÀ
1;05.03.2005;27,7518;Äמככאנ ÑØÀ
1;04.03.2005;27,7245;Äמככאנ ÑØÀ
1;03.03.2005;27,6990;Äמככאנ ÑØÀ
1;02.03.2005;27,7091;Äמככאנ ÑØÀ
1;01.03.2005;27,7007;Äמככאנ ÑØÀ
1;26.02.2005;27,7738;Äמככאנ ÑØÀ
1;25.02.2005;27,7450;Äמככאנ ÑØÀ
1;23.02.2005;27,8312;Äמככאנ ÑØÀ
1;22.02.2005;27,9365;Äמככאנ ÑØÀ
1;19.02.2005;27,9359;Äמככאנ ÑØÀ
1;18.02.2005;27,9998;Äמככאנ ÑØÀ
1;17.02.2005;28,0016;Äמככאנ ÑØÀ
1;16.02.2005;28,0207;Äמככאנ ÑØÀ
1;15.02.2005;28,0306;Äמככאנ ÑØÀ
1;12.02.2005;28,0688;Äמככאנ ÑØÀ
1;11.02.2005;28,0853;Äמככאנ ÑØÀ
1;10.02.2005;28,1330;Äמככאנ ÑØÀ
1;09.02.2005;28,1872;Äמככאנ ÑØÀ
1;08.02.2005;28,1237;Äמככאנ ÑØÀ
1;05.02.2005;27,9833;Äמככאנ ÑØÀ
1;04.02.2005;28,0104;Äמככאנ ÑØÀ
1;03.02.2005;27,9665;Äמככאנ ÑØÀ
1;02.02.2005;27,9656;Äמככאנ ÑØÀ
1;01.02.2005;28,1136;Äמככאנ ÑØÀ
1;29.01.2005;28,0845;Äמככאנ ÑØÀ
1;28.01.2005;28,0025;Äמככאנ ÑØÀ
1;27.01.2005;28,1017;Äמככאנ ÑØÀ
1;26.01.2005;27,9804;Äמככאנ ÑØÀ
1;25.01.2005;28,0157;Äמככאנ ÑØÀ
1;22.01.2005;28,1569;Äמככאנ ÑØÀ
1;21.01.2005;28,1594;Äמככאנ ÑØÀ
1;20.01.2005;28,1573;Äמככאנ ÑØÀ
1;19.01.2005;28,1129;Äמככאנ ÑØÀ
1;18.01.2005;27,9668;Äמככאנ ÑØÀ
1;15.01.2005;27,9469;Äמככאנ ÑØÀ
1;14.01.2005;27,8677;Äמככאנ ÑØÀ
1;13.01.2005;27,8800;Äמככאנ ÑØÀ
1;12.01.2005;27,9549;Äמככאנ ÑØÀ
1;01.01.2005;27,7487;Äמככאנ ÑØÀ
1;31.12.2004;27,7487;Äמככאנ ÑØÀ
1;30.12.2004;27,7487;Äמככאנ ÑØÀ
1;29.12.2004;27,7750;Äמככאנ ÑØÀ
1;28.12.2004;27,7796;Äמככאנ ÑØÀ
1;25.12.2004;27,8251;Äמככאנ ÑØÀ
1;24.12.2004;27,8341;Äמככאנ ÑØÀ
1;23.12.2004;27,8389;Äמככאנ ÑØÀ
1;22.12.2004;27,8887;Äמככאנ ÑØÀ
1;21.12.2004;27,8917;Äמככאנ ÑØÀ
1;18.12.2004;27,8821;Äמככאנ ÑØÀ
1;17.12.2004;27,8372;Äמככאנ ÑØÀ
1;16.12.2004;27,9103;Äמככאנ ÑØÀ
1;15.12.2004;27,9955;Äמככאנ ÑØÀ
1;11.12.2004;28,1243;Äמככאנ ÑØÀ
1;10.12.2004;28,0293;Äמככאנ ÑØÀ
1;09.12.2004;27,9772;Äמככאנ ÑØÀ
1;08.12.2004;27,8741;Äמככאנ ÑØÀ
1;07.12.2004;27,8402;Äמככאנ ÑØÀ
1;04.12.2004;27,9271;Äמככאנ ÑØÀ
1;03.12.2004;27,9951;Äמככאנ ÑØÀ
1;02.12.2004;28,0161;Äמככאנ ÑØÀ
1;01.12.2004;28,1496;Äמככאנ ÑØÀ
1;30.11.2004;28,2367;Äמככאנ ÑØÀ
1;27.11.2004;28,2659;Äמככאנ ÑØÀ
1;26.11.2004;28,3205;Äמככאנ ÑØÀ
1;25.11.2004;28,4144;Äמככאנ ÑØÀ
1;24.11.2004;28,5217;Äמככאנ ÑØÀ
1;23.11.2004;28,5208;Äמככאנ ÑØÀ
1;20.11.2004;28,5455;Äמככאנ ÑØÀ
1;19.11.2004;28,5387;Äמככאנ ÑØÀ
1;18.11.2004;28,6687;Äמככאנ ÑØÀ
1;17.11.2004;28,6882;Äמככאנ ÑØÀ
1;16.11.2004;28,6696;Äמככאנ ÑØÀ
1;13.11.2004;28,6651;Äמככאנ ÑØÀ
1;12.11.2004;28,6889;Äמככאנ ÑØÀ
1;11.11.2004;28,6718;Äמככאנ ÑØÀ
1;10.11.2004;28,6502;Äמככאנ ÑØÀ
1;06.11.2004;28,6680;Äמככאנ ÑØÀ
1;05.11.2004;28,7650;Äמככאנ ÑØÀ
1;04.11.2004;28,7811;Äמככאנ ÑØÀ
1;03.11.2004;28,7778;Äמככאנ ÑØÀ
1;02.11.2004;28,7651;Äמככאנ ÑØÀ
1;30.10.2004;28,7655;Äמככאנ ÑØÀ
1;29.10.2004;28,7783;Äמככאנ ÑØÀ
1;28.10.2004;28,7674;Äמככאנ ÑØÀ
1;27.10.2004;28,7709;Äמככאנ ÑØÀ
1;26.10.2004;28,8673;Äמככאנ ÑØÀ
1;23.10.2004;28,9989;Äמככאנ ÑØÀ
1;22.10.2004;29,1154;Äמככאנ ÑØÀ
1;21.10.2004;29,1150;Äמככאנ ÑØÀ
1;20.10.2004;29,1175;Äמככאנ ÑØÀ
1;19.10.2004;29,1191;Äמככאנ ÑØÀ
1;16.10.2004;29,1151;Äמככאנ ÑØÀ
1;15.10.2004;29,1154;Äמככאנ ÑØÀ
1;14.10.2004;29,1199;Äמככאנ ÑØÀ
1;13.10.2004;29,1152;Äמככאנ ÑØÀ
1;12.10.2004;29,1272;Äמככאנ ÑØÀ
1;09.10.2004;29,2218;Äמככאנ ÑØÀ
1;08.10.2004;29,2204;Äמככאנ ÑØÀ
1;07.10.2004;29,2215;Äמככאנ ÑØÀ
1;06.10.2004;29,2190;Äמככאנ ÑØÀ
1;05.10.2004;29,2159;Äמככאנ ÑØÀ
1;02.10.2004;29,2175;Äמככאנ ÑØÀ
1;01.10.2004;29,2224;Äמככאנ ÑØÀ
1;30.09.2004;29,2171;Äמככאנ ÑØÀ
1;29.09.2004;29,2150;Äמככאנ ÑØÀ
1;28.09.2004;29,2164;Äמככאנ ÑØÀ
1;25.09.2004;29,2151;Äמככאנ ÑØÀ
1;24.09.2004;29,2146;Äמככאנ ÑØÀ
1;23.09.2004;29,2172;Äמככאנ ÑØÀ
1;22.09.2004;29,2165;Äמככאנ ÑØÀ
1;21.09.2004;29,2154;Äמככאנ ÑØÀ
1;18.09.2004;29,2214;Äמככאנ ÑØÀ
1;17.09.2004;29,2187;Äמככאנ ÑØÀ
1;16.09.2004;29,2151;Äמככאנ ÑØÀ
1;15.09.2004;29,2162;Äמככאנ ÑØÀ
1;14.09.2004;29,2151;Äמככאנ ÑØÀ
1;11.09.2004;29,2166;Äמככאנ ÑØÀ
1;10.09.2004;29,2173;Äמככאנ ÑØÀ
1;09.09.2004;29,2239;Äמככאנ ÑØÀ
1;08.09.2004;29,2187;Äמככאנ ÑØÀ
1;07.09.2004;29,2183;Äמככאנ ÑØÀ
1;04.09.2004;29,2307;Äמככאנ ÑØÀ
1;03.09.2004;29,2322;Äמככאנ ÑØÀ
1;02.09.2004;29,2552;Äמככאנ ÑØÀ
1;01.09.2004;29,2591;Äמככאנ ÑØÀ
1;31.08.2004;29,2447;Äמככאנ ÑØÀ
1;28.08.2004;29,2289;Äמככאנ ÑØÀ
1;27.08.2004;29,2226;Äמככאנ ÑØÀ
1;26.08.2004;29,2225;Äמככאנ ÑØÀ
1;25.08.2004;29,2208;Äמככאנ ÑØÀ
1;24.08.2004;29,2178;Äמככאנ ÑØÀ
1;21.08.2004;29,2199;Äמככאנ ÑØÀ
1;20.08.2004;29,2325;Äמככאנ ÑØÀ
1;19.08.2004;29,2176;Äמככאנ ÑØÀ
1;18.08.2004;29,2152;Äמככאנ ÑØÀ
1;17.08.2004;29,2229;Äמככאנ ÑØÀ
1;14.08.2004;29,2579;Äמככאנ ÑØÀ
1;13.08.2004;29,2760;Äמככאנ ÑØÀ
1;12.08.2004;29,2519;Äמככאנ ÑØÀ
1;11.08.2004;29,2381;Äמככאנ ÑØÀ
1;10.08.2004;29,2491;Äמככאנ ÑØÀ
1;07.08.2004;29,1907;Äמככאנ ÑØÀ
1;06.08.2004;29,1761;Äמככאנ ÑØÀ
1;05.08.2004;29,1764;Äמככאנ ÑØÀ
1;04.08.2004;29,1829;Äמככאנ ÑØÀ
1;03.08.2004;29,1405;Äמככאנ ÑØÀ
1;31.07.2004;29,1019;Äמככאנ ÑØÀ
1;30.07.2004;29,0891;Äמככאנ ÑØÀ
1;29.07.2004;29,0871;Äמככאנ ÑØÀ
1;28.07.2004;29,0832;Äמככאנ ÑØÀ
1;27.07.2004;29,0928;Äמככאנ ÑØÀ
1;24.07.2004;29,0830;Äמככאנ ÑØÀ
1;23.07.2004;29,0891;Äמככאנ ÑØÀ
1;22.07.2004;29,0882;Äמככאנ ÑØÀ
1;21.07.2004;29,0815;Äמככאנ ÑØÀ
1;20.07.2004;29,0805;Äמככאנ ÑØÀ
1;17.07.2004;29,0908;Äמככאנ ÑØÀ
1;16.07.2004;29,0770;Äמככאנ ÑØÀ
1;15.07.2004;29,1037;Äמככאנ ÑØÀ
1;14.07.2004;29,1248;Äמככאנ ÑØÀ
1;13.07.2004;29,1332;Äמככאנ ÑØÀ
1;10.07.2004;29,1100;Äמככאנ ÑØÀ
1;09.07.2004;29,1019;Äמככאנ ÑØÀ
1;08.07.2004;29,0639;Äמככאנ ÑØÀ
1;07.07.2004;29,0402;Äמככאנ ÑØÀ
1;06.07.2004;29,0356;Äמככאנ ÑØÀ
1;03.07.2004;29,0409;Äמככאנ ÑØÀ
1;02.07.2004;29,0388;Äמככאנ ÑØÀ
1;01.07.2004;29,0471;Äמככאנ ÑØÀ
1;30.06.2004;29,0274;Äמככאנ ÑØÀ
1;29.06.2004;29,0242;Äמככאנ ÑØÀ
1;26.06.2004;29,0256;Äמככאנ ÑØÀ
1;25.06.2004;29,0218;Äמככאנ ÑØÀ
1;24.06.2004;29,0243;Äמככאנ ÑØÀ
1;23.06.2004;29,0206;Äמככאנ ÑØÀ
1;22.06.2004;29,0170;Äמככאנ ÑØÀ
1;19.06.2004;29,0257;Äמככאנ ÑØÀ
1;18.06.2004;29,0290;Äמככאנ ÑØÀ
1;17.06.2004;29,0199;Äמככאנ ÑØÀ
1;16.06.2004;29,0200;Äמככאנ ÑØÀ
1;12.06.2004;29,0287;Äמככאנ ÑØÀ
1;11.06.2004;29,0424;Äמככאנ ÑØÀ
1;10.06.2004;29,0337;Äמככאנ ÑØÀ
1;09.06.2004;29,0219;Äמככאנ ÑØÀ
1;08.06.2004;29,0346;Äמככאנ ÑØÀ
1;05.06.2004;29,0658;Äמככאנ ÑØÀ
1;04.06.2004;29,0859;Äמככאנ ÑØÀ
1;03.06.2004;29,0511;Äמככאנ ÑØÀ
1;02.06.2004;29,0053;Äמככאנ ÑØÀ
1;01.06.2004;28,9993;Äמככאנ ÑØÀ
1;29.05.2004;28,9850;Äמככאנ ÑØÀ
1;28.05.2004;28,9850;Äמככאנ ÑØÀ
1;27.05.2004;28,9817;Äמככאנ ÑØÀ
1;26.05.2004;28,9763;Äמככאנ ÑØÀ
1;25.05.2004;28,9916;Äמככאנ ÑØÀ
1;22.05.2004;28,9863;Äמככאנ ÑØÀ
1;21.05.2004;28,9904;Äמככאנ ÑØÀ
1;20.05.2004;28,9924;Äמככאנ ÑØÀ
1;19.05.2004;28,9983;Äמככאנ ÑØÀ
1;18.05.2004;29,0436;Äמככאנ ÑØÀ
1;15.05.2004;29,0684;Äמככאנ ÑØÀ
1;14.05.2004;29,0772;Äמככאנ ÑØÀ
1;13.05.2004;29,0587;Äמככאנ ÑØÀ
1;12.05.2004;28,9862;Äמככאנ ÑØÀ
1;08.05.2004;28,9530;Äמככאנ ÑØÀ
1;07.05.2004;28,8730;Äמככאנ ÑØÀ
1;06.05.2004;28,8976;Äמככאנ ÑØÀ
1;01.05.2004;28,9612;Äמככאנ ÑØÀ
1;30.04.2004;28,8834;Äמככאנ ÑØÀ
1;29.04.2004;28,8636;Äמככאנ ÑØÀ
1;28.04.2004;28,8700;Äמככאנ ÑØÀ
1;27.04.2004;29,0033;Äמככאנ ÑØÀ
1;24.04.2004;28,9671;Äמככאנ ÑØÀ
1;23.04.2004;28,9800;Äמככאנ ÑØÀ
1;22.04.2004;28,9237;Äמככאנ ÑØÀ
1;21.04.2004;28,7662;Äמככאנ ÑØÀ
1;20.04.2004;28,6693;Äמככאנ ÑØÀ
1;17.04.2004;28,6223;Äמככאנ ÑØÀ
1;16.04.2004;28,6104;Äמככאנ ÑØÀ
1;15.04.2004;28,6221;Äמככאנ ÑØÀ
1;14.04.2004;28,5892;Äמככאנ ÑØÀ
1;13.04.2004;28,5535;Äמככאנ ÑØÀ
1;10.04.2004;28,5065;Äמככאנ ÑØÀ
1;09.04.2004;28,5172;Äמככאנ ÑØÀ
1;08.04.2004;28,5296;Äמככאנ ÑØÀ
1;07.04.2004;28,5410;Äמככאנ ÑØÀ
1;06.04.2004;28,5385;Äמככאנ ÑØÀ
1;03.04.2004;28,5095;Äמככאנ ÑØÀ
1;02.04.2004;28,5024;Äמככאנ ÑØÀ
1;01.04.2004;28,5151;Äמככאנ ÑØÀ
1;31.03.2004;28,4853;Äמככאנ ÑØÀ
1;30.03.2004;28,4886;Äמככאנ ÑØÀ
1;27.03.2004;28,4891;Äמככאנ ÑØÀ
1;26.03.2004;28,4979;Äמככאנ ÑØÀ
1;25.03.2004;28,4852;Äמככאנ ÑØÀ
1;24.03.2004;28,4855;Äמככאנ ÑØÀ
1;23.03.2004;28,5121;Äמככאנ ÑØÀ
1;20.03.2004;28,5045;Äמככאנ ÑØÀ
1;19.03.2004;28,5005;Äמככאנ ÑØÀ
1;18.03.2004;28,5340;Äמככאנ ÑØÀ
1;17.03.2004;28,5121;Äמככאנ ÑØÀ
1;16.03.2004;28,5064;Äמככאנ ÑØÀ
1;13.03.2004;28,5083;Äמככאנ ÑØÀ
1;12.03.2004;28,5726;Äמככאנ ÑØÀ
1;11.03.2004;28,5733;Äמככאנ ÑØÀ
1;10.03.2004;28,5216;Äמככאנ ÑØÀ
1;06.03.2004;28,6343;Äמככאנ ÑØÀ
1;05.03.2004;28,6654;Äמככאנ ÑØÀ
1;04.03.2004;28,5895;Äמככאנ ÑØÀ
1;03.03.2004;28,5321;Äמככאנ ÑØÀ
1;02.03.2004;28,5162;Äמככאנ ÑØÀ
1;28.02.2004;28,5156;Äמככאנ ÑØÀ
1;27.02.2004;28,5110;Äמככאנ ÑØÀ
1;26.02.2004;28,4973;Äמככאנ ÑØÀ
1;25.02.2004;28,4931;Äמככאנ ÑØÀ
1;21.02.2004;28,4934;Äמככאנ ÑØÀ
1;20.02.2004;28,4959;Äמככאנ ÑØÀ
1;19.02.2004;28,4851;Äמככאנ ÑØÀ
1;18.02.2004;28,4878;Äמככאנ ÑØÀ
1;17.02.2004;28,4949;Äמככאנ ÑØÀ
1;14.02.2004;28,5180;Äמככאנ ÑØÀ
1;13.02.2004;28,5180;Äמככאנ ÑØÀ
1;12.02.2004;28,5312;Äמככאנ ÑØÀ
1;11.02.2004;28,5048;Äמככאנ ÑØÀ
1;10.02.2004;28,4939;Äמככאנ ÑØÀ
1;07.02.2004;28,5744;Äמככאנ ÑØÀ
1;06.02.2004;28,4906;Äמככאנ ÑØÀ
1;05.02.2004;28,5281;Äמככאנ ÑØÀ
1;04.02.2004;28,6205;Äמככאנ ÑØÀ
1;03.02.2004;28,5252;Äמככאנ ÑØÀ
1;31.01.2004;28,4937;Äמככאנ ÑØÀ
1;30.01.2004;28,4916;Äמככאנ ÑØÀ
1;29.01.2004;28,4850;Äמככאנ ÑØÀ
1;28.01.2004;28,5139;Äמככאנ ÑØÀ
1;27.01.2004;28,4963;Äמככאנ ÑØÀ
1;24.01.2004;28,5514;Äמככאנ ÑØÀ
1;23.01.2004;28,6959;Äמככאנ ÑØÀ
1;22.01.2004;28,8026;Äמככאנ ÑØÀ
1;21.01.2004;28,7853;Äמככאנ ÑØÀ
1;20.01.2004;28,7961;Äמככאנ ÑØÀ
1;17.01.2004;28,8795;Äמככאנ ÑØÀ
1;16.01.2004;28,8795;Äמככאנ ÑØÀ
1;15.01.2004;28,8691;Äמככאנ ÑØÀ
1;14.01.2004;28,8841;Äמככאנ ÑØÀ
1;13.01.2004;28,8711;Äמככאנ ÑØÀ
1;10.01.2004;28,9918;Äמככאנ ÑØÀ
1;09.01.2004;29,1350;Äמככאנ ÑØÀ
1;07.01.2004;29,2450;Äמככאנ ÑØÀ
